timestamp_id,request_id,label,read_label
38,311,0,4
38,312,14,14
38,313,0,7
38,314,0,2
38,315,0,3
38,316,1,1
38,317,5,5
39,318,12,12
39,319,1,1
39,320,0,15
39,321,6,6
39,322,0,2
39,323,0,8
40,324,15,15
40,325,0,15
40,326,0,12
40,327,0,5
40,328,0,7
40,329,0,10
40,330,0,7
40,331,12,12
40,332,0,5
40,333,5,5
40,334,0,11
41,335,16,16
41,336,0,14
41,337,8,8
41,338,0,16
42,339,0,2
42,340,0,15
42,341,0,11
42,342,0,7
42,343,0,10
43,344,5,5
43,345,0,7
43,346,7,7
43,347,5,5
44,348,0,8
44,349,16,16
44,350,0,11
44,351,0,5
44,352,10,10
44,353,0,13
44,354,2,2
44,355,0,4
44,356,0,4
44,357,12,12
45,358,0,1
45,359,0,13
45,360,0,11
45,361,0,2
45,362,0,7
45,363,0,9
45,364,2,2
45,365,11,11
46,366,0,8
46,367,0,6
46,368,0,14
46,369,0,15
46,370,6,6
46,371,0,15
47,372,0,15
47,373,0,12
47,374,7,7
47,375,11,11
47,376,0,16
47,377,0,8
47,378,6,6
48,379,0,13
48,380,10,10
48,381,0,7
48,382,0,1
48,383,0,5
48,384,5,5
48,385,1,1
48,386,5,5
48,387,0,15
48,388,0,6
48,389,0,9
49,390,0,15
49,391,7,7
49,392,15,15
49,393,0,11
49,394,12,12
49,395,0,11
50,396,12,12
50,397,0,1
50,398,0,1
50,399,0,4
50,400,0,13
50,401,0,7
50,402,5,5
50,403,12,12
50,404,0,2
50,405,0,3
50,406,5,5
51,407,0,12
51,408,0,7
51,409,16,16
51,410,0,16
51,411,0,14
51,412,0,8
51,413,0,8
51,414,0,1
52,415,0,11
52,416,7,7
52,417,0,5
52,418,0,14
52,419,0,4
52,420,0,8
52,421,0,15
52,422,0,8
52,423,0,1
52,424,0,2
52,425,12,12
52,426,10,10
52,427,1,1
52,428,0,12
53,429,0,3
53,430,0,16
53,431,0,13
53,432,0,7
53,433,0,3
53,434,0,5
53,435,0,16
53,436,0,16
53,437,0,7
53,438,13,13
54,439,0,15
54,440,0,3
54,441,0,10
54,442,11,11
54,443,2,2
54,444,2,2
54,445,0,11
54,446,7,7
54,447,0,12
54,448,0,11
54,449,0,4
54,450,0,2
55,451,9,9
55,452,11,11
55,453,0,15
55,454,0,14
55,455,0,8
55,456,0,5
55,457,0,5
55,458,0,11
56,459,15,15
56,460,11,11
56,461,0,7
56,462,0,5
56,463,0,13
56,464,5,5
56,465,5,5
56,466,5,5
56,467,0,12
56,468,3,3
56,469,0,6
56,470,0,3
56,471,0,2
57,472,0,7
57,473,15,15
57,474,0,2
57,475,0,5
57,476,0,4
57,477,14,14
57,478,0,11
57,479,0,4
57,480,0,9
57,481,0,13
57,482,0,8
57,483,13,13
57,484,0,1
58,485,14,14
58,486,15,15
59,487,2,2
59,488,7,7
59,489,15,15
59,490,12,12
59,491,0,5
59,492,0,8
59,493,0,5
59,494,0,16
59,495,0,2
60,496,0,5
60,497,0,16
60,498,0,8
60,499,0,5
60,500,16,16
60,501,0,7
60,502,0,15
60,503,0,12
60,504,11,11
60,505,4,4
60,506,12,12
60,507,0,14
61,508,12,12
61,509,0,5
61,510,11,11
61,511,0,7
61,512,0,12
62,513,0,6
62,514,0,9
62,515,0,13
62,516,10,10
62,517,3,3
62,518,0,5
62,519,0,9
62,520,0,7
62,521,0,15
63,522,0,13
63,523,0,10
63,524,8,8
63,525,2,2
63,526,0,14
63,527,0,6
63,528,0,12
64,529,2,2
64,530,0,8
64,531,3,3
64,532,0,11
64,533,0,8
64,534,1,1
64,535,3,3
64,536,0,6
64,537,0,10
64,538,0,5
64,539,0,15
64,540,0,4
64,541,0,11
64,542,0,1
64,543,9,9
64,544,0,11
64,545,0,1
65,546,0,11
65,547,12,12
65,548,0,11
65,549,0,16
65,550,13,13
65,551,8,8
65,552,1,1
65,553,0,13
65,554,1,1
66,555,7,7
66,556,15,15
66,557,0,7
66,558,8,8
66,559,0,2
66,560,0,7
66,561,0,7
67,562,0,4
67,563,13,13
67,564,0,1
67,565,0,13
68,566,0,15
68,567,15,15
68,568,0,7
68,569,0,16
68,570,0,13
68,571,12,12
68,572,0,13
68,573,10,10
69,574,5,5
69,575,12,12
69,576,0,2
69,577,0,11
69,578,14,14
69,579,15,15
69,580,2,2
70,581,11,11
70,582,2,2
70,583,8,8
70,584,1,1
70,585,2,2
70,586,0,10
71,587,0,5
71,588,0,4
71,589,0,3
71,590,9,9
71,591,0,14
71,592,0,16
71,593,0,16
71,594,4,4
71,595,4,4
71,596,16,16
71,597,0,1
71,598,0,8
72,599,15,15
72,600,10,10
72,601,0,13
72,602,0,2
72,603,1,1
72,604,0,11
72,605,0,12
72,606,0,12
72,607,11,11
72,608,0,11
72,609,0,5
73,610,0,12
73,611,0,4
73,612,0,11
73,613,2,2
73,614,0,12
73,615,0,15
73,616,0,11
73,617,3,3
73,618,0,13
74,619,0,13
74,620,0,4
74,621,0,1
74,622,2,2
74,623,14,14
74,624,13,13
74,625,0,2
74,626,5,5
74,627,3,3
74,628,0,7
75,629,7,7
75,630,9,9
75,631,0,10
75,632,11,11
75,633,0,5
75,634,3,3
75,635,0,5
75,636,16,16
75,637,0,11
75,638,1,1
75,639,11,11
75,640,0,8
75,641,0,16
75,642,10,10
75,643,0,5
75,644,3,3
75,645,0,8
75,646,0,5
75,647,0,7
76,648,0,5
76,649,0,7
76,650,0,15
76,651,0,10
76,652,5,5
76,653,7,7
76,654,12,12
76,655,0,11
76,656,14,14
77,657,13,13
77,658,0,12
77,659,0,7
77,660,7,7
77,661,0,6
77,662,0,10
77,663,0,14
77,664,10,10
77,665,0,11
77,666,10,10
78,667,0,1
78,668,0,6
78,669,0,11
78,670,5,5
78,671,0,12
78,672,13,13
79,673,3,3
79,674,3,3
79,675,0,15
79,676,12,12
79,677,0,5
79,678,0,12
79,679,13,13
79,680,10,10
79,681,0,2
79,682,0,8
80,683,0,13
80,684,8,8
80,685,0,13
80,686,0,5
80,687,13,13
80,688,0,6
80,689,8,8
80,690,0,2
80,691,0,11
81,692,0,15
81,693,0,12
81,694,0,7
81,695,0,13
81,696,1,1
82,697,2,2
82,698,0,12
82,699,0,15
82,700,0,7
82,701,15,15
82,702,0,2
82,703,0,2
82,704,0,11
82,705,0,6
82,706,12,12
82,707,0,13
83,708,0,13
83,709,0,13
83,710,1,1
83,711,15,15
83,712,0,13
83,713,0,2
83,714,0,8
83,715,1,1
83,716,0,1
83,717,4,4
83,718,4,4
83,719,11,11
83,720,0,12
84,721,0,13
84,722,0,8
84,723,0,2
84,724,15,15
84,725,13,13
84,726,6,6
84,727,0,14
84,728,0,16
84,729,10,10
84,730,6,6
84,731,4,4
84,732,15,15
85,733,0,10
85,734,2,2
85,735,0,8
85,736,2,2
85,737,8,8
85,738,11,11
85,739,5,5
85,740,0,14
85,741,0,11
86,742,11,11
86,743,0,15
86,744,0,12
86,745,8,8
86,746,0,3
86,747,0,9
86,748,0,14
86,749,0,8
87,750,0,6
87,751,7,7
87,752,13,13
87,753,0,11
87,754,5,5
87,755,0,7
87,756,7,7
87,757,8,8
87,758,7,7
87,759,8,8
87,760,0,12
87,761,0,16
88,762,0,8
88,763,14,14
88,764,0,2
88,765,0,8
88,766,0,3
88,767,0,12
88,768,11,11
88,769,0,13
88,770,16,16
88,771,0,8
88,772,0,11
88,773,0,2
88,774,0,7
89,775,0,9
89,776,0,3
89,777,0,7
89,778,0,2
89,779,0,9
89,780,0,15
89,781,0,8
89,782,0,4
89,783,0,11
89,784,2,2
89,785,0,14
89,786,0,14
90,787,0,2
90,788,7,7
90,789,0,15
90,790,6,6
90,791,0,9
90,792,5,5
90,793,0,12
90,794,8,8
90,795,0,15
90,796,8,8
90,797,0,8
90,798,2,2
91,799,0,2
91,800,10,10
91,801,0,11
91,802,0,7
91,803,0,7
91,804,14,14
92,805,0,1
92,806,0,12
92,807,0,9
92,808,0,11
92,809,0,6
92,810,0,2
92,811,0,1
92,812,12,12
92,813,0,11
92,814,0,11
93,815,0,1
93,816,0,15
93,817,0,1
93,818,0,7
93,819,0,15
93,820,0,8
93,821,5,5
93,822,0,12
94,823,0,13
94,824,10,10
94,825,2,2
94,826,0,16
94,827,0,14
94,828,0,8
94,829,0,12
94,830,12,12
95,831,2,2
95,832,0,7
95,833,0,2
95,834,0,3
95,835,0,11
95,836,0,5
95,837,8,8
95,838,16,16
95,839,10,10
95,840,0,1
95,841,0,11
95,842,0,7
96,843,0,1
96,844,0,12
96,845,0,1
96,846,0,6
96,847,0,12
96,848,3,3
96,849,13,13
96,850,0,1
96,851,0,14
96,852,13,13
96,853,0,15
96,854,0,10
96,855,0,11
96,856,16,16
97,857,0,7
97,858,0,2
97,859,0,12
97,860,5,5
97,861,0,16
97,862,0,13
97,863,0,7
97,864,0,11
97,865,0,8
97,866,0,5
97,867,0,3
98,868,0,6
98,869,14,14
98,870,0,16
98,871,0,4
98,872,0,1
98,873,0,1
98,874,0,6
99,875,15,15
99,876,11,11
99,877,0,11
99,878,0,7
99,879,0,6
99,880,8,8
99,881,0,1
99,882,9,9
99,883,0,7
100,884,0,15
100,885,0,2
100,886,0,9
100,887,3,3
100,888,0,9
100,889,0,13
100,890,0,7
100,891,0,15
100,892,0,15
100,893,0,9
100,894,0,7
101,895,13,13
101,896,0,7
101,897,3,3
101,898,0,7
101,899,0,1
101,900,0,8
101,901,12,12
101,902,0,2
101,903,0,11
101,904,0,1
101,905,0,8
101,906,9,9
101,907,11,11
102,908,0,7
102,909,0,13
102,910,0,12
102,911,0,10
102,912,13,13
102,913,0,1
102,914,7,7
102,915,0,1
103,916,5,5
103,917,0,5
103,918,0,1
103,919,15,15
103,920,15,15
103,921,14,14
103,922,10,10
103,923,0,7
104,924,0,15
104,925,0,14
104,926,0,8
104,927,13,13
104,928,0,12
104,929,4,4
104,930,3,3
104,931,0,5
104,932,1,1
104,933,0,2
105,934,0,1
105,935,0,3
105,936,0,11
105,937,4,4
105,938,0,13
106,939,7,7
106,940,0,14
106,941,0,7
106,942,7,7
106,943,5,5
106,944,12,12
106,945,13,13
106,946,4,4
106,947,0,12
106,948,0,5
106,949,12,12
106,950,7,7
106,951,0,13
106,952,0,5
107,953,0,15
107,954,0,10
107,955,3,3
107,956,0,7
107,957,0,5
107,958,8,8
107,959,0,9
107,960,0,5
107,961,13,13
107,962,0,8
107,963,0,10
107,964,2,2
107,965,0,9
107,966,0,8
107,967,14,14
107,968,0,1
107,969,0,1
107,970,0,15
107,971,0,5
108,972,0,9
108,973,0,2
108,974,2,2
108,975,0,1
108,976,0,15
108,977,0,10
108,978,0,9
108,979,0,15
108,980,0,5
108,981,0,11
109,982,8,8
109,983,0,15
109,984,0,16
109,985,0,12
109,986,0,9
109,987,0,12
109,988,0,15
109,989,5,5
110,990,0,6
110,991,0,7
110,992,0,8
110,993,15,15
111,994,0,6
111,995,0,16
111,996,0,4
111,997,0,11
111,998,12,12
112,999,0,13
112,1000,0,16
112,1001,0,9
112,1002,1,1
112,1003,0,12
113,1004,0,2
113,1005,0,5
113,1006,0,11
113,1007,0,5
113,1008,12,12
113,1009,0,13
113,1010,1,1
113,1011,0,15
114,1012,0,16
114,1013,0,3
114,1014,14,14
114,1015,0,3
114,1016,0,16
114,1017,0,12
114,1018,0,15
114,1019,0,7
115,1020,9,9
115,1021,0,10
115,1022,0,10
115,1023,0,12
115,1024,0,1
115,1025,0,13
116,1026,0,6
116,1027,0,14
116,1028,16,16
116,1029,13,13
116,1030,0,2
116,1031,0,13
117,1032,0,14
117,1033,3,3
117,1034,0,5
117,1035,0,11
117,1036,0,3
117,1037,0,10
117,1038,0,7
117,1039,4,4
117,1040,9,9
117,1041,0,8
117,1042,0,9
117,1043,0,16
117,1044,0,15
117,1045,8,8
117,1046,13,13
117,1047,16,16
118,1048,12,12
118,1049,7,7
118,1050,0,1
118,1051,0,6
119,1052,14,14
119,1053,0,10
119,1054,0,9
119,1055,5,5
119,1056,13,13
119,1057,0,5
119,1058,0,15
119,1059,14,14
119,1060,0,2
120,1061,0,16
120,1062,9,9
120,1063,7,7
120,1064,0,3
120,1065,0,4
120,1066,0,13
120,1067,12,12
120,1068,0,2
120,1069,0,5
120,1070,9,9
120,1071,0,15
121,1072,0,12
121,1073,11,11
121,1074,0,2
121,1075,0,12
121,1076,2,2
121,1077,0,12
121,1078,0,1
121,1079,0,7
121,1080,0,5
122,1081,0,9
122,1082,3,3
122,1083,6,6
122,1084,0,15
122,1085,0,15
122,1086,10,10
122,1087,13,13
122,1088,8,8
122,1089,7,7
122,1090,0,1
122,1091,5,5
122,1092,0,8
122,1093,11,11
122,1094,0,11
122,1095,13,13
123,1096,0,14
123,1097,0,12
123,1098,0,11
123,1099,0,12
123,1100,1,1
124,1101,12,12
124,1102,0,11
124,1103,0,2
124,1104,2,2
124,1105,0,14
124,1106,0,11
124,1107,16,16
124,1108,0,9
124,1109,2,2
124,1110,0,5
124,1111,0,5
124,1112,12,12
125,1113,8,8
125,1114,13,13
125,1115,14,14
125,1116,11,11
125,1117,13,13
125,1118,0,7
125,1119,0,15
125,1120,11,11
125,1121,0,8
126,1122,0,2
126,1123,1,1
126,1124,0,16
126,1125,0,10
127,1126,11,11
127,1127,15,15
127,1128,0,12
127,1129,0,11
127,1130,0,13
127,1131,1,1
127,1132,12,12
127,1133,0,1
127,1134,0,9
127,1135,0,2
127,1136,0,8
127,1137,0,2
127,1138,0,11
128,1139,0,16
128,1140,0,9
128,1141,14,14
128,1142,6,6
128,1143,0,6
128,1144,13,13
128,1145,7,7
129,1146,1,1
129,1147,0,7
129,1148,1,1
129,1149,11,11
129,1150,15,15
129,1151,13,13
129,1152,5,5
129,1153,0,11
129,1154,4,4
130,1155,0,12
130,1156,0,1
130,1157,0,10
130,1158,0,10
130,1159,0,13
130,1160,0,13
131,1161,0,5
131,1162,0,6
131,1163,8,8
132,1164,0,13
132,1165,0,11
132,1166,0,12
132,1167,4,4
132,1168,1,1
132,1169,0,16
132,1170,0,12
132,1171,5,5
132,1172,0,7
133,1173,0,1
133,1174,12,12
133,1175,0,13
133,1176,0,16
133,1177,0,14
133,1178,0,1
133,1179,10,10
133,1180,15,15
133,1181,3,3
133,1182,12,12
134,1183,0,13
134,1184,11,11
134,1185,0,6
134,1186,2,2
134,1187,0,7
134,1188,14,14
134,1189,0,15
134,1190,0,7
134,1191,0,1
134,1192,7,7
135,1193,0,15
135,1194,0,1
135,1195,0,11
135,1196,0,7
135,1197,0,8
135,1198,0,13
135,1199,0,8
135,1200,1,1
135,1201,11,11
135,1202,1,1
135,1203,0,10
135,1204,9,9
136,1205,10,10
136,1206,0,3
136,1207,0,10
136,1208,0,1
136,1209,0,16
136,1210,0,7
137,1211,0,7
137,1212,0,9
137,1213,0,8
137,1214,0,8
137,1215,0,5
138,1216,0,8
138,1217,15,15
138,1218,0,10
138,1219,2,2
138,1220,0,1
138,1221,0,9
138,1222,3,3
138,1223,0,9
138,1224,0,9
139,1225,0,6
139,1226,0,1
139,1227,0,15
139,1228,8,8
139,1229,0,13
139,1230,0,3
139,1231,6,6
139,1232,5,5
139,1233,0,4
139,1234,8,8
139,1235,0,16
140,1236,15,15
140,1237,0,1
140,1238,0,1
140,1239,0,3
140,1240,16,16
141,1241,0,11
141,1242,0,4
141,1243,0,8
141,1244,5,5
141,1245,13,13
141,1246,0,14
141,1247,3,3
141,1248,0,11
142,1249,0,15
142,1250,7,7
142,1251,0,15
142,1252,0,15
142,1253,0,11
142,1254,1,1
142,1255,13,13
143,1256,0,7
143,1257,0,9
143,1258,3,3
143,1259,0,8
143,1260,0,11
143,1261,0,7
143,1262,9,9
144,1263,7,7
144,1264,0,9
144,1265,0,12
144,1266,0,7
144,1267,0,9
145,1268,0,1
145,1269,0,10
145,1270,4,4
145,1271,0,5
145,1272,15,15
145,1273,0,1
145,1274,11,11
146,1275,0,15
146,1276,7,7
146,1277,0,1
146,1278,8,8
146,1279,0,7
146,1280,0,3
146,1281,3,3
146,1282,0,7
146,1283,0,1
146,1284,0,12
146,1285,0,13
146,1286,14,14
147,1287,0,11
147,1288,0,6
147,1289,0,15
147,1290,0,14
147,1291,11,11
147,1292,0,15
147,1293,0,1
147,1294,2,2
148,1295,5,5
148,1296,0,2
148,1297,5,5
148,1298,6,6
148,1299,0,15
148,1300,0,12
148,1301,0,14
148,1302,0,5
148,1303,0,15
148,1304,5,5
148,1305,0,4
148,1306,8,8
148,1307,12,12
148,1308,0,5
148,1309,0,11
148,1310,3,3
148,1311,7,7
149,1312,12,12
149,1313,0,6
149,1314,0,4
149,1315,0,15
149,1316,0,14
149,1317,0,1
149,1318,0,15
149,1319,8,8
149,1320,1,1
149,1321,11,11
149,1322,0,9
150,1323,0,13
150,1324,0,7
150,1325,0,1
150,1326,1,1
150,1327,0,8
150,1328,12,12
150,1329,0,9
151,1330,2,2
151,1331,7,7
151,1332,0,15
151,1333,0,5
151,1334,0,2
151,1335,0,14
152,1336,14,14
152,1337,0,10
152,1338,0,4
153,1339,0,10
153,1340,0,5
153,1341,0,7
153,1342,0,11
153,1343,0,8
153,1344,0,15
153,1345,16,16
154,1346,0,2
154,1347,6,6
154,1348,1,1
154,1349,0,1
154,1350,0,16
155,1351,0,2
155,1352,0,2
155,1353,1,1
155,1354,6,6
155,1355,8,8
155,1356,0,11
156,1357,0,12
156,1358,0,9
156,1359,0,4
156,1360,0,14
156,1361,0,2
156,1362,0,5
156,1363,0,1
157,1364,2,2
157,1365,0,4
157,1366,0,11
157,1367,0,15
157,1368,7,7
158,1369,0,8
158,1370,0,12
158,1371,8,8
158,1372,11,11
158,1373,10,10
158,1374,8,8
158,1375,0,8
158,1376,3,3
158,1377,0,12
159,1378,4,4
159,1379,0,15
159,1380,0,16
159,1381,0,14
159,1382,8,8
159,1383,5,5
159,1384,0,16
159,1385,0,1
159,1386,16,16
160,1387,0,13
160,1388,0,11
160,1389,6,6
160,1390,0,5
161,1391,0,16
161,1392,0,11
161,1393,0,3
161,1394,0,2
161,1395,0,12
161,1396,6,6
161,1397,2,2
161,1398,5,5
161,1399,0,6
161,1400,11,11
162,1401,11,11
162,1402,0,1
162,1403,0,9
162,1404,0,5
162,1405,0,12
162,1406,0,15
162,1407,0,7
163,1408,11,11
163,1409,15,15
163,1410,8,8
163,1411,0,1
164,1412,0,2
164,1413,0,5
164,1414,5,5
164,1415,0,9
164,1416,9,9
164,1417,0,1
164,1418,4,4
164,1419,0,11
164,1420,1,1
164,1421,13,13
164,1422,0,9
164,1423,0,7
164,1424,0,5
165,1425,4,4
165,1426,0,2
165,1427,0,1
165,1428,0,2
165,1429,0,10
165,1430,0,16
165,1431,0,5
165,1432,11,11
165,1433,16,16
165,1434,0,6
165,1435,0,10
166,1436,0,14
166,1437,0,1
166,1438,0,13
166,1439,0,11
166,1440,0,6
166,1441,0,10
167,1442,0,11
167,1443,0,7
167,1444,0,10
167,1445,0,16
167,1446,0,6
167,1447,14,14
167,1448,0,9
167,1449,0,9
167,1450,5,5
167,1451,0,5
167,1452,0,16
167,1453,0,12
168,1454,0,4
168,1455,0,5
168,1456,0,13
168,1457,2,2
168,1458,0,10
168,1459,0,4
168,1460,0,12
168,1461,1,1
168,1462,0,10
168,1463,0,8
168,1464,0,13
169,1465,0,11
169,1466,0,2
169,1467,0,2
169,1468,2,2
169,1469,13,13
169,1470,1,1
169,1471,0,10
170,1472,1,1
170,1473,13,13
170,1474,0,10
170,1475,0,13
170,1476,14,14
170,1477,0,16
170,1478,8,8
171,1479,0,15
171,1480,0,3
171,1481,0,3
171,1482,0,11
171,1483,0,12
171,1484,0,9
172,1485,0,13
172,1486,0,14
172,1487,0,4
172,1488,0,2
172,1489,6,6
172,1490,5,5
172,1491,12,12
173,1492,0,14
173,1493,0,6
173,1494,0,2
173,1495,0,2
173,1496,13,13
173,1497,7,7
173,1498,0,13
173,1499,15,15
173,1500,0,6
173,1501,0,7
173,1502,11,11
174,1503,0,6
174,1504,11,11
174,1505,8,8
174,1506,0,1
174,1507,0,12
174,1508,0,12
174,1509,0,5
174,1510,0,16
174,1511,0,2
174,1512,14,14
174,1513,16,16
174,1514,0,4
174,1515,0,5
174,1516,0,10
174,1517,0,8
174,1518,0,1
174,1519,5,5
175,1520,0,6
175,1521,0,7
175,1522,11,11
175,1523,11,11
175,1524,0,5
175,1525,0,3
175,1526,0,13
175,1527,0,5
175,1528,0,14
175,1529,8,8
176,1530,0,1
176,1531,0,16
176,1532,0,5
176,1533,0,12
176,1534,0,1
176,1535,8,8
176,1536,12,12
176,1537,0,10
176,1538,13,13
176,1539,0,15
177,1540,0,8
177,1541,15,15
177,1542,0,12
177,1543,0,5
177,1544,12,12
177,1545,0,16
177,1546,0,2
177,1547,0,5
177,1548,12,12
177,1549,0,7
177,1550,2,2
178,1551,0,16
178,1552,0,1
178,1553,4,4
178,1554,13,13
178,1555,15,15
178,1556,7,7
178,1557,0,7
178,1558,15,15
179,1559,0,15
179,1560,0,11
179,1561,15,15
179,1562,0,14
179,1563,8,8
179,1564,10,10
179,1565,0,5
179,1566,0,7
179,1567,12,12
179,1568,0,1
180,1569,15,15
180,1570,0,11
180,1571,0,11
180,1572,5,5
180,1573,6,6
180,1574,10,10
180,1575,2,2
180,1576,0,8
180,1577,2,2
180,1578,0,15
180,1579,13,13
180,1580,0,13
180,1581,13,13
181,1582,0,13
181,1583,9,9
181,1584,0,10
181,1585,0,2
181,1586,0,2
181,1587,0,1
181,1588,0,8
181,1589,2,2
181,1590,0,12
181,1591,4,4
181,1592,7,7
181,1593,0,4
181,1594,0,2
181,1595,0,12
182,1596,0,13
182,1597,7,7
182,1598,0,14
182,1599,0,4
182,1600,2,2
182,1601,0,7
182,1602,0,1
182,1603,0,16
182,1604,0,2
182,1605,8,8
182,1606,0,7
182,1607,0,8
182,1608,0,4
183,1609,12,12
183,1610,0,4
183,1611,0,10
183,1612,0,12
183,1613,0,15
183,1614,2,2
183,1615,12,12
183,1616,0,14
183,1617,0,8
183,1618,2,2
184,1619,0,7
184,1620,7,7
184,1621,1,1
184,1622,0,15
184,1623,1,1
184,1624,0,11
184,1625,0,11
184,1626,15,15
184,1627,0,16
185,1628,11,11
185,1629,0,1
185,1630,0,5
185,1631,12,12
185,1632,0,8
185,1633,0,16
185,1634,8,8
185,1635,0,13
185,1636,0,12
186,1637,11,11
186,1638,0,6
186,1639,0,3
186,1640,7,7
186,1641,11,11
186,1642,0,9
186,1643,12,12
186,1644,0,1
186,1645,0,12
186,1646,0,12
186,1647,0,13
187,1648,0,14
187,1649,15,15
187,1650,0,7
187,1651,0,11
187,1652,14,14
187,1653,11,11
187,1654,0,1
187,1655,0,5
187,1656,14,14
187,1657,0,16
187,1658,0,6
187,1659,7,7
187,1660,0,5
187,1661,0,8
188,1662,1,1
